date,category,commodity,commodity_id,unit,price,usdprice
2021-12-15,milk and dairy,Milk (fresh),758,KG,12.53,0.8
2021-12-15,miscellaneous food,Sugar,97,KG,11.51,0.73
2021-12-15,oil and fats,Oil (cotton),172,800 G,21.45,1.36
2021-12-15,pulses and nuts,"Beans (fava, dry)",385,KG,23.64,1.5
2021-12-15,pulses and nuts,Lentils,108,KG,21.51,1.37
2021-12-15,vegetables and fruits,Tomatoes,114,KG,4.11,0.26
2022-01-15,cereals and tubers,Pasta,112,KG,9.71,0.62
2022-01-15,cereals and tubers,Wheat flour,58,KG,8.77,0.56
2022-01-15,"meat, fish and eggs",Eggs,92,Unit,1.82,0.12
2022-01-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,30.91,1.98
2022-01-15,milk and dairy,Cheese,414,KG,30.98,1.98
2022-01-15,miscellaneous food,Sugar,97,KG,11.86,0.76
2022-01-15,oil and fats,Ghee (natural),107,KG,106.96,6.84
2022-01-15,oil and fats,Oil (maize),362,800 G,36.58,2.34
2022-01-15,oil and fats,Oil (mixed),395,800 G,24,1.53
2022-01-15,oil and fats,Oil (sunflower),184,800 G,31.24,2
2022-01-15,pulses and nuts,Lentils,108,KG,22.11,1.41
2022-01-15,vegetables and fruits,Onions (red),110,KG,4.96,0.32
2022-01-15,cereals and tubers,Pasta,112,KG,9.71,0.62
2022-01-15,cereals and tubers,Rice,52,KG,9.42,0.6
2022-01-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,1.82,0.12
2022-01-15,"meat, fish and eggs",Fish (tilapia),405,KG,29.53,1.89
2022-01-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,30.91,1.98
2022-01-15,miscellaneous food,Sugar,97,KG,11.86,0.76
2022-01-15,oil and fats,Oil (cotton),172,800 G,24,1.53
2022-01-15,pulses and nuts,"Beans (fava, dry)",385,KG,23.58,1.51
2022-01-15,vegetables and fruits,Tomatoes,114,KG,4.54,0.29
2022-02-15,cereals and tubers,Pasta,112,KG,10.1,0.64
2022-02-15,cereals and tubers,Potatoes,83,KG,6.99,0.45
2022-02-15,"meat, fish and eggs",Eggs,92,Unit,1.9,0.12
2022-02-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,150.2,9.58
2022-02-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,34.6,2.21
2022-02-15,milk and dairy,Cheese,414,KG,31.05,1.98
2022-02-15,miscellaneous food,Sugar,97,KG,12.09,0.77
2022-02-15,oil and fats,Ghee (natural),107,KG,108.28,6.91
2022-02-15,oil and fats,Oil (maize),362,800 G,36.76,2.34
2022-02-15,oil and fats,Oil (mixed),395,800 G,25,1.59
2022-02-15,oil and fats,Oil (sunflower),184,800 G,31.44,2.01
2022-02-15,pulses and nuts,Lentils,108,KG,22.33,1.42
2022-02-15,vegetables and fruits,Onions (red),110,KG,4.74,0.3
2022-02-15,vegetables and fruits,Tomatoes,114,KG,7.14,0.46
2022-02-15,cereals and tubers,Pasta,112,KG,10.1,0.64
2022-02-15,cereals and tubers,Rice,52,KG,9.76,0.62
2022-02-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,8.81,0.56
2022-02-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,34.6,2.21
2022-02-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,14.47,0.92
2022-02-15,milk and dairy,Milk (fresh),758,KG,12.67,0.81
2022-02-15,oil and fats,Oil (cotton),172,800 G,25,1.59
2022-02-15,pulses and nuts,"Beans (fava, dry)",385,KG,23.65,1.51
2022-02-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,10.1,0.64
2022-02-15,vegetables and fruits,Tomatoes,114,KG,7.14,0.46
2022-03-15,cereals and tubers,Pasta,112,KG,11.18,0.71
2022-03-15,cereals and tubers,Rice,52,KG,11.11,0.71
2022-03-15,cereals and tubers,Wheat flour,58,KG,10.52,0.67
2022-03-15,"meat, fish and eggs",Eggs,92,Unit,2.04,0.13
2022-03-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,38.51,2.46
2022-03-15,milk and dairy,Cheese,414,KG,32.16,2.05
2022-03-15,milk and dairy,Cheese (picon),319,8 pcs,14.5,0.93
2022-03-15,miscellaneous food,Sugar,97,KG,12.62,0.81
2022-03-15,oil and fats,Ghee (natural),107,KG,110.09,7.03
2022-03-15,oil and fats,Oil (maize),362,800 G,37.71,2.41
2022-03-15,oil and fats,Oil (mixed),395,800 G,25,1.6
2022-03-15,oil and fats,Oil (sunflower),184,800 G,32.52,2.08
2022-03-15,pulses and nuts,"Beans (fava, dry)",385,KG,23.92,1.53
2022-03-15,pulses and nuts,Lentils,108,KG,22.91,1.46
2022-03-15,vegetables and fruits,Garlic,105,KG,26.68,1.7
2022-03-15,vegetables and fruits,Onions (red),110,KG,4.45,0.28
2022-03-15,cereals and tubers,Rice,52,KG,11.11,0.71
2022-03-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,10.52,0.67
2022-03-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,2.04,0.13
2022-03-15,"meat, fish and eggs",Fish (tilapia),405,KG,31.96,2.04
2022-03-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,38.51,2.46
2022-03-15,milk and dairy,Milk (fresh),758,KG,13.16,0.84
2022-03-15,miscellaneous food,Sugar,97,KG,12.62,0.81
2022-03-15,oil and fats,Oil (cotton),172,800 G,25,1.6
2022-03-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,9.99,0.64
2022-04-15,cereals and tubers,Pasta,112,KG,11.63,0.63
2022-04-15,cereals and tubers,Wheat flour,58,KG,11.07,0.6
2022-04-15,"meat, fish and eggs",Eggs,92,Unit,2.05,0.11
2022-04-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,164.14,8.94
2022-04-15,milk and dairy,Cheese,414,KG,32.68,1.78
2022-04-15,milk and dairy,Cheese (picon),319,8 pcs,14.91,0.81
2022-04-15,miscellaneous food,Sugar,97,KG,12.68,0.69
2022-04-15,oil and fats,Ghee (natural),107,KG,112.61,6.14
2022-04-15,oil and fats,Oil (maize),362,800 G,37.8,2.06
2022-04-15,oil and fats,Oil (mixed),395,800 G,25,1.36
2022-04-15,pulses and nuts,"Beans (fava, dry)",385,KG,24.13,1.31
2022-04-15,vegetables and fruits,Garlic,105,KG,21.06,1.15
2022-04-15,vegetables and fruits,Onions (red),110,KG,4.4,0.24
2022-04-15,vegetables and fruits,Tomatoes,114,KG,14.82,0.81
2022-04-15,cereals and tubers,Pasta,112,KG,11.63,0.63
2022-04-15,cereals and tubers,Rice,52,KG,11.52,0.63
2022-04-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,2.05,0.11
2022-04-15,"meat, fish and eggs",Fish (tilapia),405,KG,37.15,2.02
2022-04-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,42.45,2.31
2022-04-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,14.91,0.81
2022-04-15,milk and dairy,Milk (fresh),758,KG,13.28,0.72
2022-04-15,miscellaneous food,Sugar,97,KG,12.68,0.69
2022-04-15,oil and fats,Oil (cotton),172,800 G,25,1.36
2022-04-15,pulses and nuts,"Beans (fava, dry)",385,KG,24.13,1.31
2022-04-15,pulses and nuts,Lentils,108,KG,22.79,1.24
2022-04-15,vegetables and fruits,Tomatoes,114,KG,14.82,0.81
2022-05-15,cereals and tubers,Potatoes,83,KG,6.39,0.35
2022-05-15,cereals and tubers,Rice,52,KG,14.59,0.8
2022-05-15,cereals and tubers,Wheat flour,58,KG,11.43,0.63
2022-05-15,"meat, fish and eggs",Eggs,92,Unit,2.03,0.11
2022-05-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,164.59,9
2022-05-15,milk and dairy,Cheese,414,KG,33.57,1.84
2022-05-15,miscellaneous food,Sugar,97,KG,13.17,0.72
2022-05-15,vegetables and fruits,Garlic,105,KG,25.48,1.39
2022-05-15,vegetables and fruits,Tomatoes,114,KG,11.95,0.65
2022-05-15,cereals and tubers,Pasta,112,KG,12.53,0.69
2022-05-15,cereals and tubers,Rice,52,KG,14.59,0.8
2022-05-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,11.43,0.63
2022-05-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,2.03,0.11
2022-05-15,"meat, fish and eggs",Fish (tilapia),405,KG,39.67,2.17
2022-05-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,41.52,2.27
2022-05-15,miscellaneous food,Sugar,97,KG,13.17,0.72
2022-05-15,oil and fats,Oil (cotton),172,800 G,25.63,1.4
2022-05-15,pulses and nuts,"Beans (fava, dry)",385,KG,24.58,1.34
2022-05-15,vegetables and fruits,Tomatoes,114,KG,11.95,0.65
2022-06-15,cereals and tubers,Pasta,112,KG,12.8,0.68
2022-06-15,cereals and tubers,Rice,52,KG,15.32,0.82
2022-06-15,"meat, fish and eggs",Eggs,92,Unit,2.05,0.11
2022-06-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,167.52,8.94
2022-06-15,milk and dairy,Cheese (picon),319,8 pcs,17.14,0.91
2022-06-15,oil and fats,Oil (maize),362,800 G,41.76,2.23
2022-06-15,oil and fats,Oil (mixed),395,800 G,26.65,1.42
2022-06-15,oil and fats,Oil (sunflower),184,800 G,36.72,1.96
2022-06-15,pulses and nuts,Lentils,108,KG,24.42,1.3
2022-06-15,vegetables and fruits,Garlic,105,KG,19.61,1.05
2022-06-15,vegetables and fruits,Onions (red),110,KG,4.25,0.23
2022-06-15,vegetables and fruits,Tomatoes,114,KG,8.41,0.45
2022-06-15,cereals and tubers,Pasta,112,KG,12.8,0.68
2022-06-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,11.69,0.62
2022-06-15,"meat, fish and eggs",Fish (tilapia),405,KG,40.21,2.15
2022-06-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,41.51,2.22
2022-06-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,17.14,0.91
2022-06-15,miscellaneous food,Sugar,97,KG,13.77,0.73
2022-06-15,oil and fats,Oil (cotton),172,800 G,26.65,1.42
2022-06-15,pulses and nuts,Lentils,108,KG,24.21,1.29
2022-07-15,cereals and tubers,Pasta,112,KG,13.13,0.7
2022-07-15,cereals and tubers,Rice,52,KG,15.49,0.82
2022-07-15,cereals and tubers,Wheat flour,58,KG,11.82,0.63
2022-07-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,170.24,9.03
2022-07-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,40.6,2.15
2022-07-15,milk and dairy,Cheese,414,KG,34.31,1.82
2022-07-15,miscellaneous food,Sugar,97,KG,13.95,0.74
2022-07-15,oil and fats,Oil (mixed),395,800 G,27.34,1.45
2022-07-15,pulses and nuts,"Beans (fava, dry)",385,KG,25.44,1.35
2022-07-15,pulses and nuts,Lentils,108,KG,24.64,1.31
2022-07-15,vegetables and fruits,Garlic,105,KG,18.69,0.99
2022-07-15,vegetables and fruits,Onions (red),110,KG,4.12,0.22
2022-07-15,vegetables and fruits,Tomatoes,114,KG,4.59,0.24
2022-07-15,cereals and tubers,Rice,52,KG,15.49,0.82
2022-07-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,11.82,0.63
2022-07-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,2.28,0.12
2022-07-15,"meat, fish and eggs",Fish (tilapia),405,KG,40.03,2.12
2022-07-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,40.6,2.15
2022-07-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,17.63,0.94
2022-07-15,milk and dairy,Milk (fresh),758,KG,13.72,0.73
2022-07-15,oil and fats,Oil (cotton),172,800 G,27.34,1.45
2022-07-15,pulses and nuts,Lentils,108,KG,24.31,1.29
2022-07-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,7.08,0.38
2022-08-15,cereals and tubers,Pasta,112,KG,13.38,0.7
2022-08-15,cereals and tubers,Potatoes,83,KG,7.53,0.39
2022-08-15,cereals and tubers,Wheat flour,58,KG,12.2,0.64
2022-08-15,"meat, fish and eggs",Eggs,92,Unit,2.27,0.12
2022-08-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,171.01,8.94
2022-08-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,35.47,1.86
2022-08-15,miscellaneous food,Sugar,97,KG,14.54,0.76
2022-08-15,oil and fats,Ghee (natural),107,KG,116.78,6.11
2022-08-15,oil and fats,Oil (maize),362,800 G,43.98,2.3
2022-08-15,oil and fats,Oil (sunflower),184,800 G,39.01,2.04
2022-08-15,pulses and nuts,"Beans (fava, dry)",385,KG,25.74,1.35
2022-08-15,vegetables and fruits,Garlic,105,KG,18.78,0.98
2022-08-15,vegetables and fruits,Onions (red),110,KG,4.21,0.22
2022-08-15,vegetables and fruits,Tomatoes,114,KG,6.35,0.33
2022-08-15,cereals and tubers,Pasta,112,KG,13.38,0.7
2022-08-15,cereals and tubers,Rice,52,KG,16.57,0.87
2022-08-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,12.2,0.64
2022-08-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,2.27,0.12
2022-08-15,"meat, fish and eggs",Fish (tilapia),405,KG,39.28,2.05
2022-08-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,35.47,1.86
2022-08-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,18.31,0.96
2022-08-15,pulses and nuts,"Beans (fava, dry)",385,KG,25.74,1.35
2022-08-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,8.24,0.43
2022-08-15,vegetables and fruits,Tomatoes,114,KG,4.99,0.26
2022-09-15,cereals and tubers,Potatoes,83,KG,8,0.41
2022-09-15,cereals and tubers,Rice,52,KG,15.67,0.81
2022-09-15,cereals and tubers,Wheat flour,58,KG,12.49,0.64
2022-09-15,"meat, fish and eggs",Eggs,92,Unit,2.43,0.13
2022-09-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,171.65,8.85
2022-09-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,36.74,1.89
2022-09-15,milk and dairy,Cheese,414,KG,37.03,1.91
2022-09-15,milk and dairy,Cheese (picon),319,8 pcs,19.42,1
2022-09-15,miscellaneous food,Sugar,97,KG,14.76,0.76
2022-09-15,oil and fats,Ghee (natural),107,KG,119.64,6.17
2022-09-15,oil and fats,Oil (maize),362,800 G,45.78,2.36
2022-09-15,oil and fats,Oil (mixed),395,800 G,28.96,1.49
2022-09-15,oil and fats,Oil (sunflower),184,800 G,40.07,2.07
2022-09-15,pulses and nuts,"Beans (fava, dry)",385,KG,26.94,1.39
2022-09-15,vegetables and fruits,Garlic,105,KG,19.35,1
2022-09-15,cereals and tubers,Pasta,112,KG,13.93,0.72
2022-09-15,cereals and tubers,Rice,52,KG,15.67,0.81
2022-09-15,"meat, fish and eggs",Fish (tilapia),405,KG,39.81,2.05
2022-09-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,36.74,1.89
2022-09-15,miscellaneous food,Sugar,97,KG,14.76,0.76
2022-09-15,oil and fats,Oil (cotton),172,800 G,28.96,1.49
2022-09-15,pulses and nuts,"Beans (fava, dry)",385,KG,26.94,1.39
2022-09-15,pulses and nuts,Lentils,108,KG,25.61,1.32
2022-09-15,vegetables and fruits,Tomatoes,114,KG,9.29,0.48
2022-10-15,cereals and tubers,Pasta,112,KG,14.11,0.72
2022-10-15,cereals and tubers,Potatoes,83,KG,9.15,0.47
2022-10-15,cereals and tubers,Rice,52,KG,15.74,0.8
2022-10-15,cereals and tubers,Wheat flour,58,KG,13.21,0.67
2022-10-15,"meat, fish and eggs",Eggs,92,Unit,2.69,0.14
2022-10-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,172.37,8.79
2022-10-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,38.93,1.99
2022-10-15,milk and dairy,Cheese (picon),319,8 pcs,20.32,1.04
2022-10-15,miscellaneous food,Sugar,97,KG,15.72,0.8
2022-10-15,oil and fats,Ghee (natural),107,KG,121.71,6.21
2022-10-15,oil and fats,Oil (maize),362,800 G,47.97,2.45
2022-10-15,oil and fats,Oil (mixed),395,800 G,30.05,1.53
2022-10-15,pulses and nuts,"Beans (fava, dry)",385,KG,27.48,1.4
2022-10-15,pulses and nuts,Lentils,108,KG,27.18,1.39
2022-10-15,vegetables and fruits,Garlic,105,KG,19.61,1
2022-10-15,vegetables and fruits,Tomatoes,114,KG,7.06,0.36
2022-10-15,cereals and tubers,Pasta,112,KG,14.11,0.72
2022-10-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,13.21,0.67
2022-10-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,2.69,0.14
2022-10-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,20.32,1.04
2022-10-15,milk and dairy,Milk (fresh),758,KG,14.96,0.76
2022-10-15,oil and fats,Oil (cotton),172,800 G,30.05,1.53
2022-10-15,pulses and nuts,"Beans (fava, dry)",385,KG,27.48,1.4
2022-10-15,pulses and nuts,Lentils,108,KG,26.45,1.35
2022-10-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,9.08,0.46
2022-10-15,vegetables and fruits,Tomatoes,114,KG,7.06,0.36
2022-11-15,cereals and tubers,Rice,52,KG,16.75,0.69
2022-11-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,14.77,0.6
2022-11-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,2.81,0.12
2022-11-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,44.12,1.81
2022-11-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,21.06,0.86
2022-11-15,miscellaneous food,Sugar,97,KG,17.35,0.71
2022-11-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,8.61,0.35
2022-11-15,vegetables and fruits,Tomatoes,114,KG,7.15,0.29
2022-12-15,cereals and tubers,Pasta,112,KG,16.65,0.68
2022-12-15,cereals and tubers,Rice,52,KG,17.41,0.71
2022-12-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,16.84,0.68
2022-12-15,"meat, fish and eggs",Fish (tilapia),405,KG,42.79,1.74
2022-12-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,45.17,1.83
2022-12-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,22.96,0.93
2022-12-15,milk and dairy,Milk (fresh),758,KG,16.89,0.69
2022-12-15,oil and fats,Oil (cotton),172,800 G,33.5,1.36
2022-12-15,pulses and nuts,Lentils,108,KG,35.82,1.45
2022-12-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,9.05,0.37
2023-01-15,cereals and tubers,Pasta,112,KG,20.34,0.69
2023-01-15,cereals and tubers,Rice,52,KG,18.12,0.61
2023-01-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,3.02,0.1
2023-01-15,"meat, fish and eggs",Fish (tilapia),405,KG,47.56,1.6
2023-01-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,60.33,2.03
2023-01-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,24.75,0.83
2023-01-15,milk and dairy,Milk (fresh),758,KG,18.31,0.62
2023-01-15,miscellaneous food,Sugar,97,KG,19.97,0.67
2023-01-15,oil and fats,Oil (cotton),172,800 G,40.9,1.38
2023-01-15,pulses and nuts,"Beans (fava, dry)",385,KG,36.05,1.22
2023-01-15,pulses and nuts,Lentils,108,KG,40.62,1.37
2023-01-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,9.29,0.31
2023-01-15,vegetables and fruits,Tomatoes,114,KG,6.61,0.22
2023-02-15,cereals and tubers,Rice,52,KG,20.9,0.68
2023-02-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,18.54,0.61
2023-02-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,3.78,0.12
2023-02-15,"meat, fish and eggs",Fish (tilapia),405,KG,58.97,1.93
2023-02-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,27.6,0.9
2023-02-15,miscellaneous food,Sugar,97,KG,21.46,0.7
2023-02-15,pulses and nuts,"Beans (fava, dry)",385,KG,36.32,1.19
2023-02-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,9.55,0.31
2023-02-15,vegetables and fruits,Tomatoes,114,KG,6.95,0.23
2023-03-15,cereals and tubers,Pasta,112,KG,20.39,0.66
2023-03-15,cereals and tubers,Rice,52,KG,23.04,0.75
2023-03-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,82.45,2.67
2023-03-15,miscellaneous food,Sugar,97,KG,22.09,0.72
2023-03-15,oil and fats,Oil (cotton),172,800 G,45.4,1.47
2023-03-15,pulses and nuts,"Beans (fava, dry)",385,KG,36.5,1.18
2023-04-15,cereals and tubers,Pasta,112,KG,20.78,0.67
2023-04-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,3.73,0.12
2023-04-15,"meat, fish and eggs",Fish (tilapia),405,KG,67.46,2.19
2023-04-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,80.48,2.61
2023-04-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,29.02,0.94
2023-04-15,milk and dairy,Milk (fresh),758,KG,20.11,0.65
2023-04-15,miscellaneous food,Sugar,97,KG,22.7,0.74
2023-04-15,pulses and nuts,"Beans (fava, dry)",385,KG,36.56,1.19
2023-04-15,pulses and nuts,Lentils,108,KG,43.36,1.41
2023-04-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,11.25,0.36
2023-05-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,19.43,0.63
2023-05-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,3.78,0.12
2023-05-15,"meat, fish and eggs",Fish (tilapia),405,KG,78.23,2.54
2023-05-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,29.66,0.96
2023-05-15,pulses and nuts,"Beans (fava, dry)",385,KG,36.66,1.19
2023-05-15,pulses and nuts,Lentils,108,KG,44.5,1.44
2023-05-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,10.84,0.35
2023-05-15,vegetables and fruits,Tomatoes,114,KG,8.24,0.27
2023-06-15,cereals and tubers,Pasta,112,KG,20.85,0.68
2023-06-15,cereals and tubers,Rice,52,KG,28.97,0.94
2023-06-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,3.79,0.12
2023-06-15,"meat, fish and eggs",Fish (tilapia),405,KG,79.69,2.58
2023-06-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,29.54,0.96
2023-06-15,oil and fats,Oil (cotton),172,800 G,46.64,1.51
2023-06-15,pulses and nuts,Lentils,108,KG,44.72,1.45
2023-06-15,vegetables and fruits,Tomatoes,114,KG,6.38,0.21
2023-07-15,cereals and tubers,Pasta,112,KG,20.78,0.67
2023-07-15,"meat, fish and eggs",Fish (tilapia),405,KG,80.45,2.61
2023-07-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,77.56,2.51
2023-07-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,29.83,0.97
2023-07-15,miscellaneous food,Sugar,97,KG,25.61,0.83
2023-07-15,oil and fats,Oil (cotton),172,800 G,46.39,1.5
2023-07-15,pulses and nuts,Lentils,108,KG,44.79,1.45
2023-07-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,12.31,0.4
2023-07-15,vegetables and fruits,Tomatoes,114,KG,6.44,0.21
2023-08-15,cereals and tubers,Rice,52,KG,26.1,0.85
2023-08-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,19.71,0.64
2023-08-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,4.05,0.13
2023-08-15,"meat, fish and eggs",Fish (tilapia),405,KG,79.79,2.59
2023-08-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,71.39,2.31
2023-08-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,30.24,0.98
2023-08-15,pulses and nuts,"Beans (fava, dry)",385,KG,37.87,1.23
2023-08-15,pulses and nuts,Lentils,108,KG,45.01,1.46
2023-08-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,14.12,0.46
2023-09-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,19.44,0.63
2023-09-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,4.36,0.14
2023-09-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,71.59,2.31
2023-09-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,31.12,1.01
2023-09-15,milk and dairy,Milk (fresh),758,KG,23.62,0.76
2023-09-15,miscellaneous food,Sugar,97,KG,28.74,0.93
2023-09-15,oil and fats,Oil (cotton),172,800 G,46.79,1.51
2023-09-15,pulses and nuts,"Beans (fava, dry)",385,KG,39.13,1.26
2023-09-15,pulses and nuts,Lentils,108,KG,45.81,1.48
2023-09-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,16.93,0.55
2023-09-15,vegetables and fruits,Tomatoes,114,KG,18.19,0.59
2023-10-15,cereals and tubers,Pasta,112,KG,20.68,0.67
2023-10-15,cereals and tubers,Rice,52,KG,24.64,0.8
2023-10-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,25.88,0.84
2023-10-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,4.73,0.15
2023-10-15,"meat, fish and eggs",Fish (tilapia),405,KG,78.39,2.54
2023-10-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,81.66,2.65
2023-10-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,31.06,1.01
2023-10-15,miscellaneous food,Sugar,97,KG,30.91,1
2023-10-15,oil and fats,Oil (cotton),172,800 G,44.64,1.45
2023-10-15,pulses and nuts,"Beans (fava, dry)",385,KG,40.4,1.31
2023-10-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,13.88,0.45
2023-10-15,vegetables and fruits,Tomatoes,114,KG,14.8,0.48
2023-11-15,cereals and tubers,Pasta,112,KG,20.93,0.68
2023-11-15,cereals and tubers,Rice,52,KG,27.06,0.88
2023-11-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,19.61,0.63
2023-11-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,4.77,0.15
2023-11-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,31.79,1.03
2023-11-15,milk and dairy,Milk (fresh),758,KG,24.72,0.8
2023-11-15,miscellaneous food,Sugar,97,KG,39.82,1.29
2023-11-15,oil and fats,Oil (cotton),172,800 G,45.26,1.46
2023-11-15,pulses and nuts,"Beans (fava, dry)",385,KG,41.52,1.34
2023-11-15,pulses and nuts,Lentils,108,KG,47.08,1.52
2023-11-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,12.31,0.4
2023-11-15,vegetables and fruits,Tomatoes,114,KG,12.36,0.4
2023-12-15,cereals and tubers,Pasta,112,KG,21.41,0.69
2023-12-15,cereals and tubers,Rice,52,KG,29.6,0.96
2023-12-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,19.92,0.64
2023-12-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,4.72,0.15
2023-12-15,"meat, fish and eggs",Fish (tilapia),405,KG,79.56,2.57
2023-12-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,73.52,2.38
2023-12-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,32.59,1.05
2023-12-15,milk and dairy,Milk (fresh),758,KG,25.37,0.82
