date,category,commodity,commodity_id,unit,price,usdprice,calories (Kcal),protein (g),carbs (g),fat (g),iron (mg)
2016-07-15,miscellaneous food,Sugar,97,KG,6.67,0.75,387,0.0,100.0,0.0,0.1
2016-07-15,oil and fats,Ghee (natural),107,KG,63.43,7.14,883,0.0,0.0,99.8,0.0
2016-07-15,oil and fats,Oil (maize),362,800 G,17.3,1.95,884,0.0,0.0,100.0,0.0
2016-07-15,oil and fats,Oil (mixed),395,800 G,12.03,1.35,884,0.0,0.0,100.0,0.0
2016-07-15,oil and fats,Oil (sunflower),184,800 G,16.25,1.83,884,0.0,0.0,100.0,0.0
2016-07-15,pulses and nuts,"Beans (fava, dry)",385,KG,14.95,1.68,341,26.0,58.0,1.5,6.7
2016-07-15,pulses and nuts,Lentils,108,KG,14.15,1.59,353,25.0,60.0,1.1,7.5
2016-07-15,vegetables and fruits,Garlic,105,KG,14.5,1.63,149,6.4,33.0,0.5,1.7
2016-07-15,vegetables and fruits,Onions (red),110,KG,3.75,0.42,40,1.1,9.0,0.1,0.2
2016-07-15,vegetables and fruits,Tomatoes,114,KG,4.65,0.52,18,0.9,3.9,0.2,0.3
2016-08-15,cereals and tubers,Pasta,112,KG,4.84,0.55,370,13.0,75.0,1.5,1.3
2016-08-15,cereals and tubers,Rice,52,KG,6.8,0.77,360,7.0,80.0,0.6,0.8
2016-08-15,cereals and tubers,Wheat flour,58,KG,3.93,0.44,364,10.0,76.0,1.0,1.2
2016-08-15,"meat, fish and eggs",Eggs,92,Unit,1.06,0.12,155,13.0,1.1,11.0,1.2
2016-08-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,26.5,2.98,239,27.0,0.0,14.0,1.3
2016-08-15,milk and dairy,Cheese,414,KG,16.55,1.86,402,25.0,1.3,33.0,0.7
2016-08-15,milk and dairy,Cheese (picon),319,8 pcs,5.02,0.57,300,10.0,5.0,26.0,0.1
2016-08-15,miscellaneous food,Sugar,97,KG,7.65,0.86,387,0.0,100.0,0.0,0.1
2016-08-15,oil and fats,Oil (mixed),395,800 G,12.03,1.35,884,0.0,0.0,100.0,0.0
2016-08-15,oil and fats,Oil (sunflower),184,800 G,16.75,1.89,884,0.0,0.0,100.0,0.0
2016-08-15,pulses and nuts,"Beans (fava, dry)",385,KG,15.25,1.72,341,26.0,58.0,1.5,6.7
2016-08-15,pulses and nuts,Lentils,108,KG,14.15,1.59,353,25.0,60.0,1.1,7.5
2016-08-15,vegetables and fruits,Garlic,105,KG,14.5,1.63,149,6.4,33.0,0.5,1.7
2016-08-15,vegetables and fruits,Onions (red),110,KG,4.0,0.45,40,1.1,9.0,0.1,0.2
2016-08-15,vegetables and fruits,Tomatoes,114,KG,5.5,0.62,18,0.9,3.9,0.2,0.3
2016-09-15,cereals and tubers,Pasta,112,KG,4.84,0.55,370,13.0,75.0,1.5,1.3
2016-09-15,cereals and tubers,Rice,52,KG,5.8,0.65,360,7.0,80.0,0.6,0.8
2016-09-15,cereals and tubers,Wheat flour,58,KG,3.93,0.44,364,10.0,76.0,1.0,1.2
2016-09-15,"meat, fish and eggs",Eggs,92,Unit,1.09,0.12,155,13.0,1.1,11.0,1.2
2016-09-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,26.5,2.98,239,27.0,0.0,14.0,1.3
2016-09-15,milk and dairy,Cheese,414,KG,16.75,1.89,402,25.0,1.3,33.0,0.7
2016-09-15,milk and dairy,Cheese (picon),319,8 pcs,5.52,0.62,300,10.0,5.0,26.0,0.1
2016-09-15,miscellaneous food,Sugar,97,KG,8.65,0.97,387,0.0,100.0,0.0,0.1
2016-09-15,oil and fats,Ghee (natural),107,KG,65.43,7.37,883,0.0,0.0,99.8,0.0
2016-09-15,oil and fats,Oil (maize),362,800 G,18.3,2.06,884,0.0,0.0,100.0,0.0
2016-09-15,oil and fats,Oil (mixed),395,800 G,12.53,1.41,884,0.0,0.0,100.0,0.0
2016-09-15,oil and fats,Oil (sunflower),184,800 G,17.0,1.91,884,0.0,0.0,100.0,0.0
2016-09-15,pulses and nuts,"Beans (fava, dry)",385,KG,10.25,1.15,341,26.0,58.0,1.5,6.7
2016-09-15,pulses and nuts,Lentils,108,KG,14.15,1.59,353,25.0,60.0,1.1,7.5
2016-09-15,vegetables and fruits,Garlic,105,KG,15.5,1.75,149,6.4,33.0,0.5,1.7
2016-09-15,vegetables and fruits,Onions (red),110,KG,4.25,0.48,40,1.1,9.0,0.1,0.2
2016-09-15,vegetables and fruits,Tomatoes,114,KG,4.5,0.51,18,0.9,3.9,0.2,0.3
2016-10-15,cereals and tubers,Potatoes,83,KG,6.7,0.75,77,2.0,17.0,0.1,0.8
2016-10-15,cereals and tubers,Wheat flour,58,KG,4.43,0.5,364,10.0,76.0,1.0,1.2
2016-10-15,"meat, fish and eggs",Eggs,92,Unit,1.09,0.12,155,13.0,1.1,11.0,1.2
2016-10-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,102.0,11.49,215,28.0,0.0,10.0,3.0
2016-10-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,25.5,2.87,239,27.0,0.0,14.0,1.3
2016-10-15,milk and dairy,Cheese (picon),319,8 pcs,5.52,0.62,300,10.0,5.0,26.0,0.1
2016-10-15,miscellaneous food,Sugar,97,KG,10.15,1.14,387,0.0,100.0,0.0,0.1
2016-10-15,oil and fats,Ghee (natural),107,KG,69.43,7.82,883,0.0,0.0,99.8,0.0
2016-10-15,oil and fats,Oil (sunflower),184,800 G,18.25,2.06,884,0.0,0.0,100.0,0.0
2016-10-15,pulses and nuts,"Beans (fava, dry)",385,KG,15.75,1.77,341,26.0,58.0,1.5,6.7
2016-10-15,pulses and nuts,Lentils,108,KG,17.15,1.93,353,25.0,60.0,1.1,7.5
2016-10-15,vegetables and fruits,Garlic,105,KG,15.5,1.75,149,6.4,33.0,0.5,1.7
2016-10-15,vegetables and fruits,Onions (red),110,KG,5.0,0.56,40,1.1,9.0,0.1,0.2
2016-11-15,cereals and tubers,Potatoes,83,KG,7.5,0.5,77,2.0,17.0,0.1,0.8
2016-11-15,cereals and tubers,Rice,52,KG,5.8,0.38,360,7.0,80.0,0.6,0.8
2016-11-15,cereals and tubers,Wheat flour,58,KG,4.93,0.33,364,10.0,76.0,1.0,1.2
2016-11-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,107.0,7.06,215,28.0,0.0,10.0,3.0
2016-11-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,26.5,1.75,239,27.0,0.0,14.0,1.3
2016-11-15,miscellaneous food,Sugar,97,KG,13.15,0.87,387,0.0,100.0,0.0,0.1
2016-11-15,oil and fats,Ghee (natural),107,KG,74.43,4.91,883,0.0,0.0,99.8,0.0
2016-11-15,oil and fats,Oil (mixed),395,800 G,15.78,1.04,884,0.0,0.0,100.0,0.0
2016-11-15,oil and fats,Oil (sunflower),184,800 G,19.5,1.29,884,0.0,0.0,100.0,0.0
2016-11-15,pulses and nuts,"Beans (fava, dry)",385,KG,16.75,1.11,341,26.0,58.0,1.5,6.7
2016-11-15,pulses and nuts,Lentils,108,KG,21.15,1.4,353,25.0,60.0,1.1,7.5
2016-11-15,vegetables and fruits,Garlic,105,KG,16.5,1.09,149,6.4,33.0,0.5,1.7
2016-11-15,vegetables and fruits,Onions (red),110,KG,6.25,0.41,40,1.1,9.0,0.1,0.2
2016-11-15,vegetables and fruits,Tomatoes,114,KG,3.25,0.21,18,0.9,3.9,0.2,0.3
2016-12-15,cereals and tubers,Pasta,112,KG,7.09,0.39,370,13.0,75.0,1.5,1.3
2016-12-15,cereals and tubers,Potatoes,83,KG,7.25,0.4,77,2.0,17.0,0.1,0.8
2016-12-15,cereals and tubers,Rice,52,KG,6.05,0.33,360,7.0,80.0,0.6,0.8
2016-12-15,cereals and tubers,Wheat flour,58,KG,5.93,0.32,364,10.0,76.0,1.0,1.2
2016-12-15,"meat, fish and eggs",Eggs,92,Unit,1.17,0.064,155,13.0,1.1,11.0,1.2
2016-12-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,114.0,6.23,215,28.0,0.0,10.0,3.0
2016-12-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,28.5,1.56,239,27.0,0.0,14.0,1.3
2016-12-15,milk and dairy,Cheese,414,KG,20.25,1.11,402,25.0,1.3,33.0,0.7
2016-12-15,miscellaneous food,Sugar,97,KG,14.5,0.79,387,0.0,100.0,0.0,0.1
2016-12-15,oil and fats,Ghee (natural),107,KG,79.43,4.34,883,0.0,0.0,99.8,0.0
2016-12-15,oil and fats,Oil (mixed),395,800 G,17.5,0.96,884,0.0,0.0,100.0,0.0
2016-12-15,pulses and nuts,Lentils,108,KG,21.15,1.16,353,25.0,60.0,1.1,7.5
2016-12-15,vegetables and fruits,Garlic,105,KG,17.5,0.96,149,6.4,33.0,0.5,1.7
2016-12-15,vegetables and fruits,Onions (red),110,KG,7.75,0.42,40,1.1,9.0,0.1,0.2
2017-01-15,cereals and tubers,Pasta,112,KG,7.59,0.4,370,13.0,75.0,1.5,1.3
2017-01-15,cereals and tubers,Potatoes,83,KG,6.25,0.33,77,2.0,17.0,0.1,0.8
2017-01-15,cereals and tubers,Rice,52,KG,7.55,0.4,360,7.0,80.0,0.6,0.8
2017-01-15,cereals and tubers,Wheat flour,58,KG,6.93,0.37,364,10.0,76.0,1.0,1.2
2017-01-15,"meat, fish and eggs",Eggs,92,Unit,1.37,0.072,155,13.0,1.1,11.0,1.2
2017-01-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,119.0,6.3,215,28.0,0.0,10.0,3.0
2017-01-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,31.0,1.64,239,27.0,0.0,14.0,1.3
2017-01-15,milk and dairy,Cheese,414,KG,20.75,1.1,402,25.0,1.3,33.0,0.7
2017-01-15,milk and dairy,Cheese (picon),319,8 pcs,6.52,0.34,300,10.0,5.0,26.0,0.1
2017-01-15,miscellaneous food,Sugar,97,KG,14.5,0.77,387,0.0,100.0,0.0,0.1
2017-01-15,oil and fats,Ghee (natural),107,KG,85.0,4.5,883,0.0,0.0,99.8,0.0
2017-01-15,oil and fats,Oil (maize),362,800 G,27.15,1.44,884,0.0,0.0,100.0,0.0
2017-01-15,oil and fats,Oil (sunflower),184,800 G,23.5,1.24,884,0.0,0.0,100.0,0.0
2017-01-15,vegetables and fruits,Garlic,105,KG,19.5,1.03,149,6.4,33.0,0.5,1.7
2017-01-15,vegetables and fruits,Tomatoes,114,KG,4.25,0.22,18,0.9,3.9,0.2,0.3
2017-02-15,cereals and tubers,Pasta,112,KG,7.59,0.46,370,13.0,75.0,1.5,1.3
2017-02-15,cereals and tubers,Potatoes,83,KG,6.0,0.36,77,2.0,17.0,0.1,0.8
2017-02-15,cereals and tubers,Rice,52,KG,7.55,0.46,360,7.0,80.0,0.6,0.8
2017-02-15,cereals and tubers,Wheat flour,58,KG,6.93,0.42,364,10.0,76.0,1.0,1.2
2017-02-15,"meat, fish and eggs",Eggs,92,Unit,1.43,0.087,155,13.0,1.1,11.0,1.2
2017-02-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,122.0,7.42,215,28.0,0.0,10.0,3.0
2017-02-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,35.0,2.13,239,27.0,0.0,14.0,1.3
2017-02-15,milk and dairy,Cheese,414,KG,23.75,1.44,402,25.0,1.3,33.0,0.7
2017-02-15,oil and fats,Oil (maize),362,800 G,27.15,1.65,884,0.0,0.0,100.0,0.0
2017-02-15,oil and fats,Oil (mixed),395,800 G,20.5,1.25,884,0.0,0.0,100.0,0.0
2017-02-15,oil and fats,Oil (sunflower),184,800 G,23.5,1.43,884,0.0,0.0,100.0,0.0
2017-02-15,pulses and nuts,"Beans (fava, dry)",385,KG,17.25,1.05,341,26.0,58.0,1.5,6.7
2017-02-15,pulses and nuts,Lentils,108,KG,21.65,1.32,353,25.0,60.0,1.1,7.5
2017-02-15,vegetables and fruits,Garlic,105,KG,22.5,1.37,149,6.4,33.0,0.5,1.7
2017-02-15,vegetables and fruits,Onions (red),110,KG,8.75,0.53,40,1.1,9.0,0.1,0.2
2017-02-15,vegetables and fruits,Tomatoes,114,KG,4.75,0.29,18,0.9,3.9,0.2,0.3
2017-03-15,cereals and tubers,Pasta,112,KG,7.59,0.42,370,13.0,75.0,1.5,1.3
2017-03-15,cereals and tubers,Potatoes,83,KG,6.5,0.36,77,2.0,17.0,0.1,0.8
2017-03-15,cereals and tubers,Wheat flour,58,KG,6.93,0.38,364,10.0,76.0,1.0,1.2
2017-03-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,127.0,7.04,215,28.0,0.0,10.0,3.0
2017-03-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,36.0,1.99,239,27.0,0.0,14.0,1.3
2017-03-15,milk and dairy,Cheese,414,KG,23.75,1.32,402,25.0,1.3,33.0,0.7
2017-03-15,milk and dairy,Cheese (picon),319,8 pcs,7.02,0.39,300,10.0,5.0,26.0,0.1
2017-03-15,miscellaneous food,Sugar,97,KG,12.5,0.69,387,0.0,100.0,0.0,0.1
2017-03-15,oil and fats,Ghee (natural),107,KG,90.0,4.99,883,0.0,0.0,99.8,0.0
2017-03-15,oil and fats,Oil (maize),362,800 G,27.15,1.5,884,0.0,0.0,100.0,0.0
2017-03-15,oil and fats,Oil (sunflower),184,800 G,23.5,1.3,884,0.0,0.0,100.0,0.0
2017-03-15,vegetables and fruits,Onions (red),110,KG,9.75,0.54,40,1.1,9.0,0.1,0.2
2017-04-15,cereals and tubers,Pasta,112,KG,7.59,0.42,370,13.0,75.0,1.5,1.3
2017-04-15,cereals and tubers,Potatoes,83,KG,7.1,0.39,77,2.0,17.0,0.1,0.8
2017-04-15,cereals and tubers,Rice,52,KG,7.05,0.39,360,7.0,80.0,0.6,0.8
2017-04-15,cereals and tubers,Wheat flour,58,KG,6.93,0.38,364,10.0,76.0,1.0,1.2
2017-04-15,"meat, fish and eggs",Eggs,92,Unit,1.38,0.076,155,13.0,1.1,11.0,1.2
2017-04-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,132.0,7.31,215,28.0,0.0,10.0,3.0
2017-04-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,36.0,1.99,239,27.0,0.0,14.0,1.3
2017-04-15,milk and dairy,Cheese,414,KG,23.75,1.32,402,25.0,1.3,33.0,0.7
2017-04-15,miscellaneous food,Sugar,97,KG,12.5,0.69,387,0.0,100.0,0.0,0.1
2017-04-15,oil and fats,Ghee (natural),107,KG,85.0,4.71,883,0.0,0.0,99.8,0.0
2017-04-15,oil and fats,Oil (maize),362,800 G,27.15,1.5,884,0.0,0.0,100.0,0.0
2017-04-15,oil and fats,Oil (mixed),395,800 G,20.5,1.14,884,0.0,0.0,100.0,0.0
2017-04-15,oil and fats,Oil (sunflower),184,800 G,23.5,1.3,884,0.0,0.0,100.0,0.0
2017-04-15,pulses and nuts,"Beans (fava, dry)",385,KG,17.25,0.96,341,26.0,58.0,1.5,6.7
2017-04-15,pulses and nuts,Lentils,108,KG,21.65,1.2,353,25.0,60.0,1.1,7.5
2017-04-15,vegetables and fruits,Garlic,105,KG,22.5,1.25,149,6.4,33.0,0.5,1.7
2017-04-15,vegetables and fruits,Onions (red),110,KG,9.75,0.54,40,1.1,9.0,0.1,0.2
2017-04-15,vegetables and fruits,Tomatoes,114,KG,9.0,0.5,18,0.9,3.9,0.2,0.3
2017-05-15,cereals and tubers,Potatoes,83,KG,4.75,0.26,77,2.0,17.0,0.1,0.8
2017-05-15,cereals and tubers,Rice,52,KG,7.05,0.39,360,7.0,80.0,0.6,0.8
2017-05-15,cereals and tubers,Wheat flour,58,KG,6.93,0.38,364,10.0,76.0,1.0,1.2
2017-05-15,"meat, fish and eggs",Eggs,92,Unit,1.4,0.077,155,13.0,1.1,11.0,1.2
2017-05-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,38.0,2.1,239,27.0,0.0,14.0,1.3
2017-05-15,milk and dairy,Cheese,414,KG,23.75,1.31,402,25.0,1.3,33.0,0.7
2017-05-15,miscellaneous food,Sugar,97,KG,14.5,0.8,387,0.0,100.0,0.0,0.1
2017-05-15,oil and fats,Ghee (natural),107,KG,85.0,4.7,883,0.0,0.0,99.8,0.0
2017-05-15,oil and fats,Oil (maize),362,800 G,27.15,1.5,884,0.0,0.0,100.0,0.0
2017-05-15,pulses and nuts,"Beans (fava, dry)",385,KG,16.75,0.93,341,26.0,58.0,1.5,6.7
2017-05-15,pulses and nuts,Lentils,108,KG,21.65,1.2,353,25.0,60.0,1.1,7.5
2017-05-15,vegetables and fruits,Garlic,105,KG,25.5,1.41,149,6.4,33.0,0.5,1.7
2017-05-15,vegetables and fruits,Onions (red),110,KG,6.0,0.33,40,1.1,9.0,0.1,0.2
2017-05-15,vegetables and fruits,Tomatoes,114,KG,6.75,0.37,18,0.9,3.9,0.2,0.3
2017-06-15,cereals and tubers,Pasta,112,KG,7.59,0.42,370,13.0,75.0,1.5,1.3
2017-06-15,cereals and tubers,Potatoes,83,KG,4.5,0.25,77,2.0,17.0,0.1,0.8
2017-06-15,cereals and tubers,Wheat flour,58,KG,6.93,0.38,364,10.0,76.0,1.0,1.2
2017-06-15,"meat, fish and eggs",Eggs,92,Unit,1.65,0.091,155,13.0,1.1,11.0,1.2
2017-06-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,141.0,7.78,215,28.0,0.0,10.0,3.0
2017-06-15,milk and dairy,Cheese,414,KG,23.75,1.31,402,25.0,1.3,33.0,0.7
2017-06-15,milk and dairy,Cheese (picon),319,8 pcs,7.02,0.39,300,10.0,5.0,26.0,0.1
2017-06-15,miscellaneous food,Sugar,97,KG,14.5,0.8,387,0.0,100.0,0.0,0.1
2017-06-15,oil and fats,Ghee (natural),107,KG,85.0,4.69,883,0.0,0.0,99.8,0.0
2017-06-15,oil and fats,Oil (mixed),395,800 G,20.5,1.13,884,0.0,0.0,100.0,0.0
2017-06-15,pulses and nuts,Lentils,108,KG,21.65,1.19,353,25.0,60.0,1.1,7.5
2017-06-15,vegetables and fruits,Garlic,105,KG,28.5,1.57,149,6.4,33.0,0.5,1.7
2017-06-15,vegetables and fruits,Onions (red),110,KG,5.5,0.3,40,1.1,9.0,0.1,0.2
2017-06-15,vegetables and fruits,Tomatoes,114,KG,4.5,0.25,18,0.9,3.9,0.2,0.3
2017-07-15,cereals and tubers,Pasta,112,KG,7.59,0.42,370,13.0,75.0,1.5,1.3
2017-07-15,cereals and tubers,Potatoes,83,KG,4.5,0.25,77,2.0,17.0,0.1,0.8
2017-07-15,cereals and tubers,Rice,52,KG,7.8,0.44,360,7.0,80.0,0.6,0.8
2017-07-15,cereals and tubers,Wheat flour,58,KG,6.93,0.39,364,10.0,76.0,1.0,1.2
2017-07-15,"meat, fish and eggs",Eggs,92,Unit,1.71,0.095,155,13.0,1.1,11.0,1.2
2017-07-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,34.0,1.9,239,27.0,0.0,14.0,1.3
2017-07-15,milk and dairy,Cheese,414,KG,24.75,1.38,402,25.0,1.3,33.0,0.7
2017-07-15,miscellaneous food,Sugar,97,KG,14.5,0.81,387,0.0,100.0,0.0,0.1
2017-07-15,oil and fats,Ghee (natural),107,KG,90.0,5.02,883,0.0,0.0,99.8,0.0
2017-07-15,oil and fats,Oil (maize),362,800 G,27.15,1.51,884,0.0,0.0,100.0,0.0
2017-07-15,oil and fats,Oil (mixed),395,800 G,20.5,1.14,884,0.0,0.0,100.0,0.0
2017-07-15,pulses and nuts,"Beans (fava, dry)",385,KG,16.75,0.93,341,26.0,58.0,1.5,6.7
2017-07-15,pulses and nuts,Lentils,108,KG,21.65,1.21,353,25.0,60.0,1.1,7.5
2017-07-15,vegetables and fruits,Garlic,105,KG,28.5,1.59,149,6.4,33.0,0.5,1.7
2017-07-15,vegetables and fruits,Onions (red),110,KG,5.0,0.28,40,1.1,9.0,0.1,0.2
2017-07-15,vegetables and fruits,Tomatoes,114,KG,4.5,0.25,18,0.9,3.9,0.2,0.3
2017-08-15,cereals and tubers,Pasta,112,KG,7.59,0.43,370,13.0,75.0,1.5,1.3
2017-08-15,cereals and tubers,Potatoes,83,KG,5.1,0.29,77,2.0,17.0,0.1,0.8
2017-08-15,cereals and tubers,Rice,52,KG,7.8,0.44,360,7.0,80.0,0.6,0.8
2017-08-15,cereals and tubers,Wheat flour,58,KG,6.93,0.39,364,10.0,76.0,1.0,1.2
2017-08-15,"meat, fish and eggs",Eggs,92,Unit,1.71,0.096,155,13.0,1.1,11.0,1.2
2017-08-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,33.0,1.86,239,27.0,0.0,14.0,1.3
2017-08-15,milk and dairy,Cheese,414,KG,24.75,1.4,402,25.0,1.3,33.0,0.7
2017-08-15,milk and dairy,Cheese (picon),319,8 pcs,7.02,0.4,300,10.0,5.0,26.0,0.1
2017-08-15,oil and fats,Ghee (natural),107,KG,97.0,5.47,883,0.0,0.0,99.8,0.0
2017-08-15,oil and fats,Oil (maize),362,800 G,27.15,1.53,884,0.0,0.0,100.0,0.0
2017-08-15,oil and fats,Oil (mixed),395,800 G,20.5,1.16,884,0.0,0.0,100.0,0.0
2017-08-15,oil and fats,Oil (sunflower),184,800 G,23.5,1.33,884,0.0,0.0,100.0,0.0
2017-08-15,pulses and nuts,"Beans (fava, dry)",385,KG,16.75,0.94,341,26.0,58.0,1.5,6.7
2017-08-15,vegetables and fruits,Onions (red),110,KG,5.0,0.28,40,1.1,9.0,0.1,0.2
2017-08-15,vegetables and fruits,Tomatoes,114,KG,5.5,0.31,18,0.9,3.9,0.2,0.3
2017-09-15,cereals and tubers,Rice,52,KG,7.8,0.44,360,7.0,80.0,0.6,0.8
2017-09-15,cereals and tubers,Wheat flour,58,KG,6.93,0.39,364,10.0,76.0,1.0,1.2
2017-09-15,"meat, fish and eggs",Eggs,92,Unit,1.71,0.097,155,13.0,1.1,11.0,1.2
2017-09-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,150.0,8.5,215,28.0,0.0,10.0,3.0
2017-09-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,31.0,1.76,239,27.0,0.0,14.0,1.3
2017-09-15,milk and dairy,Cheese,414,KG,24.75,1.4,402,25.0,1.3,33.0,0.7
2017-09-15,milk and dairy,Cheese (picon),319,8 pcs,7.02,0.4,300,10.0,5.0,26.0,0.1
2017-09-15,oil and fats,Ghee (natural),107,KG,97.0,5.5,883,0.0,0.0,99.8,0.0
2017-09-15,oil and fats,Oil (mixed),395,800 G,20.5,1.16,884,0.0,0.0,100.0,0.0
2017-09-15,oil and fats,Oil (sunflower),184,800 G,23.5,1.33,884,0.0,0.0,100.0,0.0
2017-09-15,pulses and nuts,"Beans (fava, dry)",385,KG,16.75,0.95,341,26.0,58.0,1.5,6.7
2017-09-15,pulses and nuts,Lentils,108,KG,21.65,1.23,353,25.0,60.0,1.1,7.5
2017-09-15,vegetables and fruits,Garlic,105,KG,28.5,1.62,149,6.4,33.0,0.5,1.7
2017-10-15,cereals and tubers,Pasta,112,KG,7.59,0.43,370,13.0,75.0,1.5,1.3
2017-10-15,cereals and tubers,Potatoes,83,KG,5.25,0.3,77,2.0,17.0,0.1,0.8
2017-10-15,cereals and tubers,Rice,52,KG,7.8,0.44,360,7.0,80.0,0.6,0.8
2017-10-15,cereals and tubers,Wheat flour,58,KG,6.93,0.39,364,10.0,76.0,1.0,1.2
2017-10-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,150.0,8.51,215,28.0,0.0,10.0,3.0
2017-10-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,29.0,1.64,239,27.0,0.0,14.0,1.3
2017-10-15,milk and dairy,Cheese,414,KG,26.0,1.47,402,25.0,1.3,33.0,0.7
2017-10-15,milk and dairy,Cheese (picon),319,8 pcs,8.0,0.45,300,10.0,5.0,26.0,0.1
2017-10-15,miscellaneous food,Sugar,97,KG,14.0,0.79,387,0.0,100.0,0.0,0.1
2017-10-15,oil and fats,Ghee (natural),107,KG,97.0,5.5,883,0.0,0.0,99.8,0.0
2017-10-15,oil and fats,Oil (maize),362,800 G,27.15,1.54,884,0.0,0.0,100.0,0.0
2017-10-15,oil and fats,Oil (mixed),395,800 G,20.5,1.16,884,0.0,0.0,100.0,0.0
2017-10-15,oil and fats,Oil (sunflower),184,800 G,23.5,1.33,884,0.0,0.0,100.0,0.0
2017-10-15,pulses and nuts,"Beans (fava, dry)",385,KG,17.75,1.01,341,26.0,58.0,1.5,6.7
2017-10-15,pulses and nuts,Lentils,108,KG,21.65,1.23,353,25.0,60.0,1.1,7.5
2017-10-15,vegetables and fruits,Garlic,105,KG,28.5,1.62,149,6.4,33.0,0.5,1.7
2017-10-15,vegetables and fruits,Onions (red),110,KG,5.35,0.3,40,1.1,9.0,0.1,0.2
2017-11-15,cereals and tubers,Pasta,112,KG,7.59,0.43,370,13.0,75.0,1.5,1.3
2017-11-15,cereals and tubers,Rice,52,KG,7.8,0.44,360,7.0,80.0,0.6,0.8
2017-11-15,"meat, fish and eggs",Eggs,92,Unit,1.61,0.091,155,13.0,1.1,11.0,1.2
2017-11-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,150.0,8.52,215,28.0,0.0,10.0,3.0
2017-11-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,28.0,1.59,239,27.0,0.0,14.0,1.3
2017-11-15,milk and dairy,Cheese,414,KG,27.0,1.53,402,25.0,1.3,33.0,0.7
2017-11-15,milk and dairy,Cheese (picon),319,8 pcs,8.0,0.45,300,10.0,5.0,26.0,0.1
2017-11-15,miscellaneous food,Sugar,97,KG,14.0,0.8,387,0.0,100.0,0.0,0.1
2017-11-15,oil and fats,Ghee (natural),107,KG,97.0,5.51,883,0.0,0.0,99.8,0.0
2017-11-15,oil and fats,Oil (mixed),395,800 G,20.5,1.16,884,0.0,0.0,100.0,0.0
2017-11-15,oil and fats,Oil (sunflower),184,800 G,23.5,1.33,884,0.0,0.0,100.0,0.0
2017-11-15,pulses and nuts,"Beans (fava, dry)",385,KG,17.75,1.01,341,26.0,58.0,1.5,6.7
2017-11-15,pulses and nuts,Lentils,108,KG,21.65,1.23,353,25.0,60.0,1.1,7.5
2017-11-15,vegetables and fruits,Onions (red),110,KG,5.35,0.3,40,1.1,9.0,0.1,0.2
2017-12-15,cereals and tubers,Pasta,112,KG,7.59,0.43,370,13.0,75.0,1.5,1.3
2017-12-15,cereals and tubers,Potatoes,83,KG,4.75,0.27,77,2.0,17.0,0.1,0.8
2017-12-15,cereals and tubers,Rice,52,KG,7.8,0.44,360,7.0,80.0,0.6,0.8
2017-12-15,cereals and tubers,Wheat flour,58,KG,6.93,0.39,364,10.0,76.0,1.0,1.2
2017-12-15,milk and dairy,Cheese (picon),319,8 pcs,8.0,0.45,300,10.0,5.0,26.0,0.1
2017-12-15,miscellaneous food,Sugar,97,KG,14.0,0.78,387,0.0,100.0,0.0,0.1
2017-12-15,oil and fats,Ghee (natural),107,KG,97.0,5.44,883,0.0,0.0,99.8,0.0
2017-12-15,oil and fats,Oil (maize),362,800 G,27.15,1.52,884,0.0,0.0,100.0,0.0
2017-12-15,oil and fats,Oil (mixed),395,800 G,20.5,1.15,884,0.0,0.0,100.0,0.0
2017-12-15,oil and fats,Oil (sunflower),184,800 G,23.5,1.32,884,0.0,0.0,100.0,0.0
2017-12-15,pulses and nuts,"Beans (fava, dry)",385,KG,17.75,0.99,341,26.0,58.0,1.5,6.7
2017-12-15,pulses and nuts,Lentils,108,KG,20.65,1.16,353,25.0,60.0,1.1,7.5
2017-12-15,vegetables and fruits,Garlic,105,KG,28.5,1.6,149,6.4,33.0,0.5,1.7
